customer_id,customer_name,customer_segment,risk_rating,customer_status,account_count,open_account_count,closed_account_count,total_current_balance,average_current_balance,total_overdraft_limit,negative_balance_account_count,first_account_opened_date,latest_account_opened_date
260,Angela Chavez,Retail,Very High,Active,2,1,1,4576.31,2288.16,3000.0,0,2023-10-19,2025-02-24
261,Joshua Reynolds,Student,Medium,Active,3,3,0,20859.77,6953.26,300.0,0,2023-10-20,2025-09-03
262,Ryan Norman,Business,High,Active,3,3,0,96141.35,32047.12,2000.0,0,2025-10-27,2025-12-26
263,Elizabeth Price,Student,Low,Active,2,2,0,8122.95,4061.48,0.0,1,2025-11-26,2025-12-08
264,Sandra Cole,Business,Low,Active,1,1,0,44201.82,44201.82,0.0,0,2023-12-05,2023-12-05
265,Bianca Jackson,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
266,William Johnston,Business,Low,Active,3,3,0,170184.79,56728.26,2000.0,0,2023-12-02,2025-01-15
267,Amanda Garcia,Retail,Low,Active,4,4,0,156950.26,39237.57,7000.0,0,2022-11-24,2025-03-04
268,Christopher Holt,Student,Low,Active,3,3,0,43351.47,14450.49,5500.0,0,2023-03-15,2023-05-09
269,Brian Hernandez,Retail,Low,Active,1,1,0,48978.45,48978.45,2000.0,0,2025-12-23,2025-12-23
270,Mikayla Watkins,Retail,Low,Active,1,1,0,69301.65,69301.65,0.0,0,2023-11-16,2023-11-16
271,Timothy Gibson,Business,Low,Active,3,3,0,145449.62,48483.21,32000.0,0,2024-02-16,2025-10-09
272,Margaret Carr,Business,Low,Active,3,3,0,65784.13,21928.04,0.0,1,2023-08-11,2024-09-14
273,Stephanie Vargas,Retail,Low,Active,4,4,0,190889.37,47722.34,5000.0,0,2023-10-21,2025-12-02
274,Brandi Phillips,Retail,Medium,Closed,2,2,0,67414.42,33707.21,0.0,0,2024-11-01,2025-08-14
275,Michael Schmidt,Retail,Low,Active,3,3,0,89336.76,29778.92,2500.0,0,2024-06-20,2025-06-20
276,Patricia Taylor,Retail,Low,Active,3,3,0,274159.97,91386.66,6500.0,0,2025-01-18,2025-09-18
277,Mr. Bryan Mckinney,Student,Very High,Active,3,3,0,114431.9,38143.97,15000.0,0,2022-12-29,2024-02-12
278,Dan Crane,Retail,Medium,Closed,4,4,0,85636.54,21409.14,0.0,0,2025-12-11,2025-12-26
279,Keith Villanueva,Retail,Low,Inactive,1,0,1,6510.49,6510.49,0.0,0,2025-06-30,2025-06-30
280,Melissa Estrada,Retail,Medium,Active,2,2,0,78813.28,39406.64,50000.0,0,2023-11-01,2024-10-16
281,Alexander Velazquez,Business,Low,Active,5,4,1,281360.92,56272.18,27500.0,0,2024-08-28,2025-06-30
282,Luke Robinson,Business,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
283,Kayla Brown,Retail,Medium,Active,1,1,0,60946.76,60946.76,0.0,0,2025-02-23,2025-02-23
284,Linda Thomas,Premium,Medium,Closed,3,3,0,81437.54,27145.85,10000.0,0,2023-09-10,2025-10-14
285,Donna Henry,Student,Low,Active,2,1,1,37764.33,18882.17,1300.0,0,2025-05-31,2025-08-31
286,Maria Johnson,Retail,Low,Active,1,1,0,33462.31,33462.31,2000.0,0,2023-06-05,2023-06-05
287,Dr. Keith Snow MD,Premium,Medium,Active,1,1,0,73916.91,73916.91,0.0,0,2025-08-04,2025-08-04
288,Douglas Maxwell,Retail,Medium,Active,1,1,0,14333.84,14333.84,0.0,0,2024-10-21,2024-10-21
289,Karen Collins,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
290,Rachel Jones,Retail,Low,Active,1,1,0,56526.03,56526.03,2000.0,0,2025-06-18,2025-06-18
291,Christine Santana,Retail,Medium,Active,2,2,0,30576.34,15288.17,2000.0,0,2025-06-19,2025-07-04
292,Pamela Rice,Retail,Low,Active,1,1,0,185716.48,185716.48,10000.0,0,2025-12-25,2025-12-25
293,Emily Owens,Retail,Low,Active,4,4,0,177904.64,44476.16,2000.0,0,2023-08-03,2024-10-23
294,Rebekah Crosby,Student,Low,Active,1,1,0,59056.51,59056.51,2000.0,0,2024-11-07,2024-11-07
295,Kurt Ewing,Retail,Medium,Closed,1,1,0,3189.52,3189.52,500.0,0,2025-03-04,2025-03-04
296,Tommy Johnson,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
297,Kimberly Smith,Retail,High,Active,2,2,0,10154.3,5077.15,6000.0,1,2023-03-14,2024-08-25
298,Katherine Spencer,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
299,Jeffrey Braun,Business,Low,Active,2,2,0,104252.31,52126.16,0.0,0,2025-09-03,2025-11-25
300,John Johnson,Retail,Low,Active,3,3,0,90870.68,30290.23,3000.0,0,2025-05-28,2025-12-24
301,Edward Berry,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
302,David Robertson,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
303,Pamela Richard,Premium,Low,Active,2,2,0,57872.12,28936.06,5300.0,0,2024-02-24,2025-08-29
304,Jessica Lucas,Retail,Medium,Active,1,1,0,21119.22,21119.22,0.0,0,2024-08-14,2024-08-14
305,Jennifer Cox,Retail,Medium,Active,3,2,1,151722.19,50574.06,3000.0,0,2025-05-30,2025-09-19
306,Christopher Booker,Student,Low,Active,2,2,0,117489.99,58745.0,5000.0,0,2024-06-25,2025-07-05
307,James Fowler,Retail,Medium,Closed,1,1,0,7867.93,7867.93,0.0,0,2023-08-30,2023-08-30
308,Jason Randall,Business,Medium,Active,3,2,1,100138.65,33379.55,7000.0,0,2024-05-19,2025-10-15
309,David Reeves,Retail,Very High,Active,1,1,0,6290.94,6290.94,500.0,0,2025-09-02,2025-09-02
310,Alexander Hansen,Business,Medium,Active,3,2,1,53148.64,17716.21,1300.0,0,2025-12-27,2025-12-29
311,Kathleen Walker,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
312,Michael Ellis,Retail,Low,Active,2,2,0,7874.36,3937.18,2000.0,0,2023-09-06,2023-11-17
313,Jonathan James,Retail,High,Active,3,3,0,98964.23,32988.08,2000.0,0,2025-02-18,2025-06-16
314,Sandy Adkins,Retail,Low,Active,1,1,0,18881.92,18881.92,0.0,0,2025-07-10,2025-07-10
315,Jessica Carney,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
316,Valerie Fox,Retail,Low,Active,2,2,0,86609.06,43304.53,0.0,0,2023-12-12,2025-11-23
317,Michael Castillo,Premium,Low,Active,2,2,0,161638.47,80819.24,5000.0,0,2024-12-08,2025-04-27
318,Vincent Glenn,Premium,Medium,Active,3,3,0,80689.5,26896.5,5000.0,1,2024-07-31,2025-07-11
319,Karen Hart,Retail,Low,Active,1,1,0,-997.67,-997.67,0.0,1,2025-07-10,2025-07-10
320,Bob Solis,Student,Low,Active,4,4,0,252478.87,63119.72,26300.0,0,2024-11-07,2025-07-11
321,Nathan Hess,Retail,Low,Active,4,4,0,119216.84,29804.21,2500.0,0,2025-01-25,2025-12-08
322,Thomas Patrick,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
323,Valerie Ward,Premium,Low,Active,1,1,0,58579.79,58579.79,0.0,0,2025-03-04,2025-03-04
324,Alex Martin,Retail,Low,Active,2,2,0,245993.86,122996.93,10000.0,0,2023-07-28,2024-01-13
325,Nancy Larson,Retail,Low,Closed,0,0,0,0.0,0.0,0.0,0,,
326,Maria West,Retail,Low,Active,1,1,0,11174.33,11174.33,2000.0,0,2025-02-28,2025-02-28
327,Sarah Howell,Student,Very High,Active,5,5,0,261197.03,52239.41,12800.0,0,2022-07-12,2025-06-24
328,Carrie Villarreal,Student,High,Active,4,4,0,246826.47,61706.62,51300.0,0,2023-01-12,2025-11-28
329,Rachael Lynch,Retail,Low,Active,3,3,0,237445.18,79148.39,5500.0,0,2025-09-21,2025-11-04
330,Patricia Smith,Retail,Low,Active,1,1,0,49433.86,49433.86,0.0,0,2025-08-29,2025-08-29
331,Randy Robbins,Retail,Medium,Active,5,5,0,184349.14,36869.83,3500.0,1,2023-07-12,2025-07-06
332,Daniel Stephens,Retail,Low,Active,2,2,0,114182.08,57091.04,500.0,0,2024-11-23,2025-10-27
333,Kimberly Green,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
334,Michael Briggs,Premium,Low,Active,1,1,0,15175.84,15175.84,1000.0,0,2025-10-25,2025-10-25
335,Joseph Chapman,Student,Low,Active,1,1,0,56427.56,56427.56,0.0,0,2025-11-04,2025-11-04
336,Christopher Hansen,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
337,Jennifer Zuniga,Retail,Medium,Active,1,1,0,-1888.13,-1888.13,1000.0,1,2025-09-10,2025-09-10
338,Karen Cortez,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
339,Stacy Fitzgerald,Retail,Low,Active,1,1,0,73786.29,73786.29,5000.0,0,2024-10-23,2024-10-23
340,Kim Rivers,Retail,Medium,Active,1,1,0,12522.1,12522.1,0.0,0,2025-10-22,2025-10-22
341,Brett Jackson,Business,High,Active,3,3,0,60165.24,20055.08,2000.0,0,2022-06-16,2025-06-29
342,Steven Scott,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
343,Susan Smith,Premium,High,Active,4,4,0,168473.27,42118.32,55000.0,0,2024-07-22,2025-11-06
344,Timothy Olson,Retail,Medium,Active,3,3,0,202977.85,67659.28,26000.0,0,2024-05-31,2025-07-15
345,Tina Flores,Premium,Low,Closed,2,1,1,38375.85,19187.93,10000.0,1,2025-06-13,2025-06-23
346,Rachel Banks,Premium,High,Active,0,0,0,0.0,0.0,0.0,0,,
347,Robert Garrett,Retail,Medium,Active,1,1,0,7763.91,7763.91,500.0,0,2025-12-17,2025-12-17
348,Carl Brown,Premium,Low,Active,1,1,0,50616.97,50616.97,0.0,0,2025-07-19,2025-07-19
349,Peter Stephenson,Student,Low,Inactive,1,1,0,22751.79,22751.79,0.0,0,2025-05-04,2025-05-04
350,Anne Castillo,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
351,Antonio Johnson,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
352,Rachel Hanson,Premium,Medium,Active,2,2,0,260712.15,130356.08,50000.0,0,2025-03-31,2025-12-07
353,John Oliver,Retail,Low,Active,2,2,0,42114.67,21057.34,1000.0,1,2024-08-28,2025-08-05
354,Robert Hansen,Retail,Low,Active,1,1,0,57230.16,57230.16,0.0,0,2025-12-22,2025-12-22
355,Thomas Fowler DDS,Retail,Medium,Active,3,3,0,19346.31,6448.77,2000.0,0,2025-10-29,2025-12-12
356,Kevin Cannon,Retail,Low,Inactive,3,2,1,46185.14,15395.05,1000.0,0,2024-01-03,2025-12-10
357,Jacob Watson,Premium,Low,Active,3,2,1,81109.59,27036.53,300.0,0,2025-01-12,2025-07-12
358,Pamela Matthews,Retail,Low,Active,1,1,0,18611.34,18611.34,1000.0,0,2024-11-18,2024-11-18
359,James Neal,Student,Medium,Active,2,2,0,184118.57,92059.29,5000.0,0,2024-10-31,2025-05-08
360,Bradley Walton,Premium,Medium,Active,3,3,0,75301.67,25100.56,1000.0,0,2024-09-21,2025-07-15
361,Heather Miller,Retail,Medium,Active,2,2,0,46037.47,23018.74,7000.0,0,2025-11-22,2025-12-07
362,Elijah Short,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
363,Tom Butler,Retail,High,Active,4,4,0,85194.4,21298.6,11500.0,1,2025-04-22,2025-09-22
364,Brittany Cisneros,Retail,Medium,Inactive,0,0,0,0.0,0.0,0.0,0,,
365,Michael Thompson,Retail,Low,Active,1,1,0,-2298.8,-2298.8,500.0,1,2025-08-07,2025-08-07
366,Jennifer Moore,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
367,Adam Thomas,Premium,Low,Active,3,3,0,129002.77,43000.92,6000.0,0,2023-10-10,2025-07-22
368,Steven Quinn,Retail,Medium,Active,2,2,0,20454.07,10227.04,10000.0,1,2025-04-17,2025-10-28
369,Brian Miranda,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
370,Breanna Santiago,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
371,Jeanne Jones,Student,Low,Active,2,2,0,69440.35,34720.18,1000.0,0,2024-09-02,2025-06-13
372,David Davis,Premium,Low,Closed,1,1,0,-953.79,-953.79,500.0,1,2025-07-20,2025-07-20
373,Daniel Kelly,Retail,High,Active,1,1,0,58517.12,58517.12,2000.0,0,2025-12-07,2025-12-07
374,Raven Nielsen,Retail,Medium,Active,2,2,0,58816.47,29408.24,6000.0,0,2023-08-13,2024-05-02
375,Michele Smith,Retail,Medium,Active,1,1,0,144829.78,144829.78,5000.0,0,2023-03-21,2023-03-21
376,Nicholas Hinton,Retail,High,Active,1,1,0,480.18,480.18,0.0,0,2025-09-30,2025-09-30
377,Mark Brown,Student,Low,Active,1,1,0,2615.51,2615.51,0.0,0,2025-07-12,2025-07-12
378,Nathan Sanchez,Premium,Medium,Active,1,1,0,70881.11,70881.11,0.0,0,2025-11-02,2025-11-02
379,Rebecca Smith,Retail,High,Active,2,2,0,59712.34,29856.17,3000.0,0,2024-11-12,2025-06-27
380,Miguel Gonzalez,Business,Medium,Active,2,2,0,25397.18,12698.59,5000.0,0,2025-11-16,2025-11-27
381,Patricia Walton,Student,Medium,Active,2,2,0,87107.38,43553.69,1000.0,0,2024-12-27,2025-06-22
382,Lance Lynn,Retail,Low,Inactive,3,3,0,112219.96,37406.65,2500.0,1,2025-11-23,2025-12-25
383,Nicole Glass,Premium,Low,Active,1,1,0,18059.19,18059.19,0.0,0,2025-04-24,2025-04-24
384,Michael Gonzalez,Retail,Low,Active,1,1,0,24804.33,24804.33,1000.0,0,2025-06-16,2025-06-16
385,James Hill,Student,Medium,Active,2,2,0,65628.35,32814.18,500.0,0,2025-03-13,2025-09-03
386,Victoria Juarez,Retail,Medium,Active,5,5,0,145712.98,29142.6,6500.0,0,2023-05-15,2025-03-05
387,Diana Lyons,Student,High,Active,2,2,0,74374.75,37187.38,1000.0,0,2025-11-30,2025-12-30
388,Rebecca Bailey,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
389,Tina Olson,Retail,Medium,Active,1,1,0,23215.37,23215.37,0.0,0,2025-12-23,2025-12-23
390,Faith Walker,Student,Low,Active,4,4,0,93248.06,23312.02,5500.0,0,2024-06-10,2025-07-02
391,Tiffany Ray,Retail,Very High,Active,2,2,0,95789.33,47894.67,2000.0,0,2024-10-17,2025-05-09
392,Mr. Kyle Thomas DDS,Retail,Medium,Active,3,3,0,128463.88,42821.29,5500.0,0,2025-07-26,2025-11-05
393,Miss Sarah Ritter,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
394,John Merritt,Retail,Low,Inactive,1,1,0,-6577.39,-6577.39,10000.0,1,2024-12-25,2024-12-25
395,Autumn Robertson,Retail,Low,Active,1,1,0,-4407.21,-4407.21,1000.0,1,2023-07-23,2023-07-23
396,John Barnett,Student,High,Active,1,1,0,104043.09,104043.09,10000.0,0,2024-07-25,2024-07-25
397,Shannon Medina,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
398,Carl Harris,Business,Low,Active,2,2,0,24869.4,12434.7,0.0,0,2024-06-24,2024-11-19
399,Kelly Andersen,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
400,Nicholas Henderson,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
401,Victor Wright,Premium,High,Active,0,0,0,0.0,0.0,0.0,0,,
402,Sheri Chapman,Business,Medium,Active,1,1,0,63868.59,63868.59,0.0,0,2025-12-13,2025-12-13
403,Michael Reeves,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
404,Angie Torres,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
405,Mr. Michael Patel Jr.,Retail,Low,Active,1,1,0,197.37,197.37,0.0,0,2025-04-04,2025-04-04
406,Casey Gomez,Student,Low,Blocked,1,1,0,41097.7,41097.7,1000.0,0,2025-02-10,2025-02-10
407,Sarah Brown,Retail,Low,Active,3,3,0,130062.1,43354.03,4000.0,0,2024-12-28,2025-07-05
408,Matthew Perez,Student,High,Active,1,1,0,57742.21,57742.21,2000.0,0,2025-01-12,2025-01-12
409,Andrew Foster,Business,Low,Active,1,1,0,208427.69,208427.69,5000.0,0,2025-10-30,2025-10-30
410,Brian Smith,Business,Medium,Active,2,2,0,76056.06,38028.03,5000.0,0,2025-05-07,2025-07-10
411,Brian Baker,Student,Medium,Active,1,0,1,41557.41,41557.41,0.0,0,2025-12-10,2025-12-10
412,Jessica Jensen,Student,Medium,Inactive,0,0,0,0.0,0.0,0.0,0,,
413,Aaron Guerrero,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
414,Donald Silva,Premium,Low,Active,3,3,0,30370.83,10123.61,5800.0,1,2024-02-26,2024-09-17
415,Brittany Anderson,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
416,Keith Bauer,Retail,Low,Active,1,1,0,49472.72,49472.72,0.0,0,2025-12-13,2025-12-13
417,Kenneth Vargas,Retail,Low,Active,3,2,1,132386.0,44128.67,6000.0,0,2025-05-20,2025-10-07
418,Amber Whitney,Retail,Low,Active,3,3,0,157007.68,52335.89,7000.0,0,2025-04-17,2025-12-20
419,Alan Sandoval,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
420,Christopher Lopez,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
421,Joseph Acosta,Retail,Low,Active,2,2,0,86908.4,43454.2,2000.0,0,2024-01-09,2024-10-13
422,Angela Taylor,Retail,Low,Active,1,0,1,8242.46,8242.46,0.0,0,2024-03-09,2024-03-09
423,Allison Simmons,Retail,Medium,Active,1,1,0,158.64,158.64,0.0,0,2025-05-12,2025-05-12
424,Tamara Huang,Student,Low,Active,1,1,0,20681.68,20681.68,0.0,0,2023-10-29,2023-10-29
425,Nathan Floyd,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
426,Mallory Taylor,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
427,Dalton Jefferson,Premium,Low,Active,3,3,0,83821.86,27940.62,1500.0,0,2025-01-13,2025-06-05
428,Michael Bates,Retail,Low,Active,2,1,1,59642.29,29821.15,500.0,0,2024-02-29,2024-04-21
429,George Harrington,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
430,Denise Davis,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
431,Maria Lee,Student,Low,Active,3,3,0,49561.72,16520.57,0.0,0,2024-09-07,2025-03-17
432,Kelly Williams,Retail,Low,Closed,2,2,0,63175.11,31587.56,500.0,0,2025-09-14,2025-11-13
433,Janet Willis,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
434,Isaac Chase,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
435,Christopher Phillips,Retail,Low,Active,1,0,1,8398.05,8398.05,0.0,0,2025-02-20,2025-02-20
436,Jose Weber,Retail,Low,Active,4,4,0,72611.62,18152.91,7000.0,0,2023-09-14,2025-01-12
437,Joel Davis,Business,Medium,Inactive,2,2,0,51705.1,25852.55,1000.0,0,2024-09-12,2024-11-25
438,Karen Ramirez,Retail,Low,Active,4,4,0,238126.02,59531.51,2000.0,0,2025-05-31,2025-10-21
439,Benjamin Sullivan,Retail,Medium,Active,3,3,0,79783.12,26594.37,9000.0,1,2024-11-26,2025-10-16
440,Michael Martin,Retail,Low,Active,2,2,0,81328.49,40664.25,2000.0,0,2025-08-14,2025-11-07
441,Mr. Ricky Craig III,Retail,Low,Active,2,1,1,55146.1,27573.05,5500.0,0,2025-04-29,2025-07-10
442,Valerie Ray,Student,Medium,Active,2,2,0,73980.07,36990.04,5000.0,0,2022-10-09,2024-04-27
443,Kurt Daniels,Retail,Medium,Active,3,3,0,230059.58,76686.53,26000.0,0,2023-11-13,2024-09-27
444,Sarah Lewis,Retail,Low,Active,1,1,0,37845.58,37845.58,0.0,0,2025-05-21,2025-05-21
445,Jennifer Smith,Retail,Medium,Active,1,0,1,47956.09,47956.09,500.0,0,2025-06-10,2025-06-10
446,Evan Moore,Retail,Low,Active,1,1,0,32646.42,32646.42,500.0,0,2024-10-27,2024-10-27
447,Nicholas Lucero,Student,Low,Active,1,1,0,8292.65,8292.65,1000.0,0,2025-10-03,2025-10-03
448,Anna Snyder,Retail,Medium,Active,2,2,0,63300.91,31650.46,2000.0,0,2024-04-22,2024-06-02
449,Wendy Webb,Business,High,Active,3,3,0,96210.84,32070.28,2000.0,0,2025-08-08,2025-12-02
450,Brandon Erickson,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
451,Paul Cabrera,Business,Low,Inactive,1,1,0,49969.43,49969.43,0.0,0,2025-11-04,2025-11-04
452,Robert Jordan,Retail,Low,Active,1,1,0,28358.34,28358.34,1000.0,0,2024-07-07,2024-07-07
453,Lance Rose,Premium,Low,Active,1,1,0,24787.16,24787.16,2000.0,0,2025-09-21,2025-09-21
454,Alex Smith,Premium,Medium,Active,2,2,0,60748.04,30374.02,1000.0,0,2025-12-07,2025-12-30
455,Michael Gibson,Student,High,Active,3,3,0,64409.65,21469.88,800.0,0,2023-12-17,2024-03-21
456,Richard Rodriguez,Retail,Low,Active,4,4,0,305897.24,76474.31,31000.0,0,2023-10-13,2025-08-25
457,Mary Bray,Retail,Low,Active,1,1,0,2935.52,2935.52,300.0,0,2025-11-03,2025-11-03
458,Julie Cruz,Business,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
459,Donald Martin,Retail,Low,Active,1,1,0,1617.17,1617.17,0.0,0,2025-12-26,2025-12-26
460,Timothy Miller,Student,Very High,Active,1,1,0,46659.18,46659.18,2000.0,0,2025-12-12,2025-12-12
461,Ashley Williams,Retail,Low,Active,1,1,0,13824.6,13824.6,0.0,0,2024-05-01,2024-05-01
462,Sherry Adams,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
463,Gary Gibson,Premium,Low,Active,3,3,0,467384.73,155794.91,30000.0,0,2025-03-29,2025-10-16
464,Alan Frazier,Retail,Medium,Active,1,1,0,7361.94,7361.94,300.0,0,2024-12-09,2024-12-09
465,Patricia Vincent,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
466,Dr. Carrie Lozano,Student,Medium,Active,5,5,0,369116.18,73823.24,51000.0,0,2024-09-04,2025-09-02
467,Adam Ho,Retail,Low,Active,1,1,0,11851.72,11851.72,500.0,0,2023-11-24,2023-11-24
468,Roy Williams,Business,Low,Active,1,1,0,27903.16,27903.16,0.0,0,2025-12-01,2025-12-01
469,Tami Harper,Business,Medium,Active,2,2,0,45747.27,22873.64,1000.0,0,2025-12-21,2025-12-31
470,Shawn Kim,Retail,Low,Active,1,1,0,212522.61,212522.61,50000.0,0,2024-07-01,2024-07-01
471,Stephanie Rich,Premium,Medium,Closed,0,0,0,0.0,0.0,0.0,0,,
472,Kevin Dixon,Retail,High,Active,1,1,0,44259.99,44259.99,0.0,0,2025-12-07,2025-12-07
473,Barbara Davis,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
474,Mary Jackson,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
475,Amanda Santos,Retail,Low,Active,2,1,1,69708.44,34854.22,1000.0,0,2025-05-27,2025-07-04
476,Heather Ball,Premium,Low,Active,2,2,0,124372.16,62186.08,0.0,0,2024-06-26,2024-08-12
477,Allen Quinn,Retail,Low,Active,2,2,0,87862.42,43931.21,500.0,0,2025-05-30,2025-09-25
478,Sara Mclean,Student,Low,Active,1,1,0,14207.55,14207.55,0.0,0,2023-11-11,2023-11-11
479,Rhonda Lee,Retail,Medium,Active,2,2,0,28876.32,14438.16,0.0,0,2024-04-26,2024-05-26
480,Steven Castaneda,Retail,Medium,Active,1,1,0,55185.76,55185.76,1000.0,0,2024-07-12,2024-07-12
481,Seth Donaldson,Retail,Medium,Blocked,2,2,0,71084.46,35542.23,1500.0,0,2025-12-24,2025-12-30
482,Amy Harris,Retail,Low,Active,1,1,0,76753.38,76753.38,0.0,0,2024-03-08,2024-03-08
483,Jordan Santos,Premium,Low,Inactive,1,1,0,32132.12,32132.12,1000.0,0,2023-03-01,2023-03-01
484,Kirsten Wilson,Student,High,Active,1,1,0,18894.23,18894.23,2000.0,0,2025-05-04,2025-05-04
485,Angela Martinez,Student,Medium,Inactive,4,4,0,278881.11,69720.28,6000.0,0,2023-05-08,2024-05-15
486,Penny Carter,Business,Low,Active,1,1,0,19335.26,19335.26,10000.0,0,2024-01-17,2024-01-17
487,Robert Thomas,Premium,Low,Active,1,1,0,26408.02,26408.02,500.0,0,2025-04-18,2025-04-18
488,James Wallace,Retail,Low,Active,3,3,0,87279.19,29093.06,500.0,0,2023-06-15,2025-04-23
489,Lisa Glenn,Retail,Medium,Active,2,2,0,81010.26,40505.13,7000.0,0,2025-04-26,2025-12-18
490,Tiffany Miller,Retail,Low,Active,1,1,0,60831.04,60831.04,0.0,0,2025-12-30,2025-12-30
491,John Church,Retail,Low,Active,1,1,0,6944.0,6944.0,500.0,0,2025-08-27,2025-08-27
492,Luke Williams,Retail,Low,Inactive,2,2,0,137906.68,68953.34,0.0,0,2023-08-08,2025-06-13
493,Ashley Jones,Retail,Low,Active,2,2,0,73479.19,36739.6,1000.0,0,2025-06-18,2025-08-30
494,Andrew Conrad,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
495,Andrew Cross,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
496,Martha Jacobs,Premium,Low,Active,2,2,0,40999.69,20499.85,5000.0,0,2025-12-14,2025-12-14
497,Sherri Smith,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
498,Roger Rogers,Retail,Medium,Active,2,2,0,80065.54,40032.77,1000.0,0,2024-01-21,2024-09-12
499,Jeffrey Romero,Retail,Medium,Active,1,1,0,25512.7,25512.7,500.0,0,2025-10-19,2025-10-19
500,Dustin Wilson,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
501,Rodney Wood IV,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
502,Jonathon Hill,Business,Low,Active,4,3,1,223829.15,55957.29,27000.0,0,2023-06-09,2025-06-18
503,Diane Gonzalez,Retail,Low,Active,1,1,0,-4616.67,-4616.67,500.0,1,2024-11-29,2024-11-29
504,Tiffany Humphrey,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
505,Tyler Guerrero,Retail,Medium,Active,2,2,0,5537.75,2768.88,500.0,1,2025-05-18,2025-05-29
506,Dean Brown,Student,Low,Active,3,3,0,45781.5,15260.5,3000.0,1,2024-05-28,2025-03-27
507,Ann Bush,Premium,Medium,Active,2,1,1,34689.87,17344.94,300.0,1,2024-11-18,2025-12-05
508,Nicholas Case,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
509,Patrick Nelson,Retail,Low,Active,2,2,0,60415.83,30207.92,1300.0,0,2025-05-31,2025-10-21
510,Dale Baker,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
511,David Wood,Retail,High,Active,2,2,0,42120.53,21060.27,5500.0,0,2025-09-21,2025-12-05
512,Darlene Collins,Retail,Low,Active,1,1,0,5215.94,5215.94,0.0,0,2024-06-09,2024-06-09
513,Billy Martinez,Business,Medium,Active,3,3,0,184005.15,61335.05,0.0,0,2025-10-25,2025-12-02
514,Jeffrey Phillips,Retail,Low,Active,2,2,0,129023.35,64511.68,0.0,0,2024-09-18,2025-01-26
515,Christopher Ruiz,Student,Low,Blocked,3,3,0,79262.84,26420.95,2500.0,1,2023-11-26,2024-06-09
516,Elizabeth Weber,Premium,Low,Active,3,3,0,89885.87,29961.96,5500.0,0,2023-05-24,2025-11-02
517,Sarah Jacobs,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
