loan_id,customer_id,customer_name,customer_segment,customer_risk_rating,is_pep,account_id,branch_id,branch_name,region,loan_type,application_date,approval_date,loan_amount,interest_rate,term_months,monthly_installment,loan_status,risk_grade,payment_rows_count,has_payment_schedule,total_expected_amount,total_paid_amount,outstanding_scheduled_amount,collection_rate_pct,late_payment_count,partially_paid_payment_count,missed_payment_count,pending_payment_count,max_days_past_due,average_days_past_due,invalid_dpd_count
121,2134,William Brown,Retail,Low,0,1937,2,Nitra Branch 02,Nitriansky,Mortgage,2024-03-06,2024-03-09,99109.92,5.522,360,290.51,Delinquent,B,9,True,2614.59,2561.18,53.41,97.96,0,1,0,0,39.0,39.0,0
1363,3285,Kenneth Mccormick,Premium,Low,0,5094,2,Nitra Branch 02,Nitriansky,Auto Loan,2025-05-27,2025-06-15,46450.61,8.29,60,838.36,Delinquent,A,8,True,6706.88,6706.88,0.0,100.0,1,0,0,0,53.0,53.0,0
1074,2634,Scott Jordan,Retail,Medium,0,5368,2,Nitra Branch 02,Nitriansky,Consumer Loan,2025-05-11,2025-05-31,5255.98,8.998,72,79.57,Active,E,12,True,954.84,770.13,184.71,80.66,1,1,0,2,20.0,15.5,0
801,1569,Gregory Wood,Retail,Medium,0,5445,2,Nitra Branch 02,Nitriansky,Consumer Loan,2022-09-13,2022-09-25,5815.11,13.571,12,550.36,Active,A,10,True,5503.6,4518.43,985.17,82.1,0,1,0,1,13.0,13.0,0
1322,698,Nancy Garcia,Retail,Medium,0,1774,2,Nitra Branch 02,Nitriansky,Mortgage,2025-02-16,2025-02-17,176324.56,5.789,360,518.14,Closed,C,6,True,3108.84,3108.84,0.0,100.0,0,0,0,0,,,0
1320,1927,Crystal Fields,Business,Very High,0,3784,2,Nitra Branch 02,Nitriansky,Mortgage,2023-02-11,2023-02-26,279306.62,3.531,300,963.9,Active,E,0,False,0.0,0.0,0.0,,0,0,0,0,,,0
635,3536,Alfred Thompson,Retail,High,0,2358,2,Nitra Branch 02,Nitriansky,Mortgage,2025-04-19,2025-04-28,91388.7,5.967,180,538.01,Active,A,7,True,3766.07,3228.06,538.01,85.71,0,0,1,0,134.0,134.0,0
1447,4527,Zachary Leonard,Retail,Low,0,1401,2,Nitra Branch 02,Nitriansky,Credit Line,2024-12-13,2024-12-18,8249.26,17.366,48,201.7,Closed,C,0,False,0.0,0.0,0.0,,0,0,0,0,,,0
995,3425,Katherine Fleming,Retail,Medium,0,3710,2,Nitra Branch 02,Nitriansky,Mortgage,2023-06-21,2023-07-18,339813.66,3.556,300,1172.99,Active,B,34,True,39881.66,35970.99,3910.67,90.19,3,3,1,1,79.0,42.57,0
781,3909,Sheila Barnes,Retail,Low,0,7191,2,Nitra Branch 02,Nitriansky,Consumer Loan,2025-09-27,2025-09-29,33965.05,13.478,84,458.84,Delinquent,C,6,True,2753.04,2153.24,599.8,78.21,0,2,0,0,9.0,5.0,0
1106,2703,Anthony Gonzales,Retail,Low,1,680,2,Nitra Branch 02,Nitriansky,Consumer Loan,2024-09-30,2024-10-11,17552.75,6.483,48,389.39,Delinquent,C,9,True,3504.51,3115.12,389.39,88.89,3,0,1,0,173.0,97.25,0
169,1035,Amber Lopez,Premium,Medium,0,2477,2,Nitra Branch 02,Nitriansky,Credit Line,2025-08-26,2025-09-25,4625.18,12.724,24,217.24,Delinquent,B,7,True,1520.68,1417.03,103.65,93.18,0,1,0,0,5.0,5.0,0
16,1606,Anna Hill,Student,Low,0,716,2,Nitra Branch 02,Nitriansky,Mortgage,2023-01-23,2023-02-20,171917.25,5.753,180,1010.04,Delinquent,A,10,True,10100.4,8080.32,2020.08,80.0,0,0,0,2,,,0
939,3544,Jacqueline Herrera,Retail,Low,0,3663,2,Nitra Branch 02,Nitriansky,Mortgage,2025-07-30,2025-08-01,173711.04,2.951,180,993.54,Active,A,7,True,6954.78,6954.78,0.0,100.0,0,0,0,0,,,0
362,1852,James Gutierrez,Student,Low,0,5206,2,Nitra Branch 02,Nitriansky,Consumer Loan,2025-01-22,2025-01-30,32659.42,6.993,72,485.32,Active,B,6,True,2911.92,2911.92,0.0,100.0,1,0,0,0,12.0,12.0,0
1021,2930,Tiffany Cummings,Retail,Low,0,6414,2,Nitra Branch 02,Nitriansky,Mortgage,2022-05-23,2022-06-07,183699.99,5.436,240,807.02,Active,A,23,True,18561.46,17915.57,645.89,96.52,7,1,0,0,84.0,44.0,1
360,2659,Jason Moore,Student,Low,0,4380,2,Nitra Branch 02,Nitriansky,Consumer Loan,2023-01-29,2023-02-11,27029.11,13.246,24,1275.39,Active,A,14,True,17855.46,13532.59,4322.87,75.79,1,1,2,1,132.0,88.0,1
1290,4510,Michelle Davenport,Retail,Low,0,2078,2,Nitra Branch 02,Nitriansky,Auto Loan,2022-11-25,2022-11-28,56092.81,3.84,48,1213.47,Active,C,42,True,50965.74,47286.59,3679.15,92.78,2,3,2,0,62.0,38.86,0
194,3536,Alfred Thompson,Retail,High,0,2358,2,Nitra Branch 02,Nitriansky,Auto Loan,2025-04-28,2025-05-15,9764.07,3.722,60,168.79,Closed,A,7,True,1181.53,894.7,286.83,75.72,0,1,1,0,137.0,86.5,0
486,3429,Debbie Ortega,Business,Medium,0,5938,2,Nitra Branch 02,Nitriansky,Mortgage,2025-03-03,2025-03-08,119690.5,5.042,120,1047.71,Closed,B,14,True,14667.94,14667.94,0.0,100.0,1,0,0,0,3.0,3.0,0
423,411,Brian Baker,Student,Medium,0,2804,2,Nitra Branch 02,Nitriansky,Credit Line,2024-12-29,2025-01-18,8074.4,16.497,48,195.97,Closed,C,15,True,2939.55,2547.61,391.94,86.67,1,0,0,2,20.0,20.0,0
978,740,Kenneth Snyder,Student,Low,0,4128,2,Nitra Branch 02,Nitriansky,Consumer Loan,2022-11-14,2022-12-08,13816.25,6.831,36,410.0,Closed,B,16,True,6560.0,5330.0,1230.0,81.25,4,0,3,0,160.0,76.0,0
419,2321,Jeffrey Berg,Retail,Medium,0,1096,2,Nitra Branch 02,Nitriansky,Mortgage,2024-06-19,2024-07-18,228285.83,6.195,300,808.09,Active,B,15,True,12121.35,10508.45,1612.9,86.69,0,2,0,1,44.0,40.0,0
724,1569,Gregory Wood,Retail,Medium,0,5445,2,Nitra Branch 02,Nitriansky,Auto Loan,2025-07-15,2025-07-16,17592.03,6.058,60,310.96,Active,B,8,True,2487.68,2487.68,0.0,100.0,1,0,0,0,89.0,89.0,0
214,3175,Troy Freeman,Retail,Low,0,625,2,Nitra Branch 02,Nitriansky,Consumer Loan,2025-02-06,2025-03-07,2859.52,8.791,60,51.85,Closed,B,11,True,570.35,464.57,105.78,81.45,2,2,1,0,120.0,36.2,0
960,1193,Jennifer Hill,Student,Medium,0,7242,2,Nitra Branch 02,Nitriansky,Consumer Loan,2025-07-18,2025-07-29,25994.83,4.577,60,453.08,Active,B,9,True,4077.72,3624.64,453.08,88.89,0,0,1,0,148.0,148.0,0
548,3704,Donna Goodman,Premium,Low,0,2547,2,Nitra Branch 02,Nitriansky,Mortgage,2025-01-09,2025-01-19,89887.09,5.924,300,317.37,Active,A,12,True,3808.44,3491.07,317.37,91.67,2,0,1,0,80.0,52.33,0
346,4003,Christopher Daniels,Retail,Medium,0,3850,2,Nitra Branch 02,Nitriansky,Credit Line,2025-08-21,2025-09-04,3312.63,13.931,24,157.25,Delinquent,C,8,True,1258.0,1100.75,157.25,87.5,0,0,0,1,,,0
964,3180,Robin Henderson,Retail,Medium,0,5649,2,Nitra Branch 02,Nitriansky,Consumer Loan,2025-03-10,2025-04-06,29745.06,11.107,36,918.02,Active,D,6,True,5508.12,4154.83,1353.29,75.43,0,2,0,0,35.0,32.5,0
851,1987,Danielle Stewart,Student,Low,0,7277,2,Nitra Branch 02,Nitriansky,Consumer Loan,2025-02-26,2025-03-22,25112.07,6.888,60,447.36,Active,B,6,True,2684.16,2025.75,658.41,75.47,0,1,1,0,164.0,93.0,0
1470,4110,Christine Walker,Business,Low,0,1229,2,Nitra Branch 02,Nitriansky,Mortgage,2025-10-16,2025-10-22,299752.79,3.186,240,1288.76,Closed,C,7,True,9021.32,9021.32,0.0,100.0,1,0,0,0,8.0,8.0,0
813,1231,Michael Sanford,Retail,Low,0,4895,3,Žilina Branch 03,Žilinský,Consumer Loan,2022-12-28,2023-01-14,16703.09,12.741,84,224.18,Closed,E,27,True,6052.86,5380.32,672.54,88.89,3,0,1,2,57.0,37.75,0
750,1303,Mr. Kevin James,Premium,Low,0,3641,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-02-16,2024-02-28,23003.16,6.585,36,681.05,Active,B,8,True,5448.4,5448.4,0.0,100.0,1,0,0,0,52.0,52.0,0
405,3412,Amanda Meyer,Retail,Low,0,5720,3,Žilina Branch 03,Žilinský,Auto Loan,2024-03-29,2024-04-15,38094.3,8.42,60,688.36,Delinquent,B,10,True,6883.6,6307.73,575.87,91.63,2,2,0,0,41.0,20.75,0
1330,2095,Laurie Stanley DVM,Retail,Low,0,6560,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-03-03,2024-03-29,20296.96,12.367,48,475.15,Active,C,6,True,2850.9,2850.9,0.0,100.0,0,0,0,0,,,0
923,4808,Jill Pacheco,Retail,Low,0,5421,3,Žilina Branch 03,Žilinský,Auto Loan,2023-07-26,2023-08-08,14179.23,5.963,36,417.35,Active,B,6,True,2504.1,2504.1,0.0,100.0,0,0,0,0,,,0
417,1990,Keith Perkins,Retail,Medium,0,1350,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-05-12,2024-05-28,28287.1,9.367,48,644.52,Active,B,17,True,10956.84,9273.76,1683.08,84.64,3,1,0,2,79.0,53.25,0
1319,461,Ashley Williams,Retail,Low,0,5713,3,Žilina Branch 03,Žilinský,Auto Loan,2025-11-01,2025-11-16,18481.66,3.881,84,228.56,Active,C,6,True,1371.36,1031.5,339.86,75.22,1,1,0,1,39.0,29.0,0
1279,93,Victoria Boyd,Business,Low,0,1725,3,Žilina Branch 03,Žilinský,Auto Loan,2022-09-16,2022-09-18,44705.77,7.364,72,666.64,Active,C,9,True,5999.76,4222.07,1777.69,70.37,1,1,2,0,72.0,52.25,0
150,998,Ryan Lindsey,Retail,Medium,0,2896,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-11-27,2023-12-14,16611.02,6.079,36,489.47,Active,B,28,True,13705.16,11771.19,1933.97,85.89,3,2,2,1,134.0,50.57,0
40,2454,Patrick Howard,Retail,Medium,0,4680,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-02-08,2023-02-23,27571.32,11.199,60,510.98,Closed,C,32,True,16351.36,16062.07,289.29,98.23,5,1,0,0,78.0,42.83,0
785,1633,Alexandra Conner,Business,Medium,0,3140,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-06-06,2024-06-21,6619.82,7.577,24,296.73,Active,B,11,True,3264.03,2471.22,792.81,75.71,1,3,1,0,157.0,68.8,0
153,3671,William Baker,Premium,High,0,4143,3,Žilina Branch 03,Žilinský,Credit Line,2023-11-21,2023-12-04,17652.5,12.816,48,414.89,Active,A,21,True,8712.69,7951.73,760.96,91.27,3,1,0,1,51.0,21.0,0
708,1615,Marcia Robinson,Retail,Low,0,5303,3,Žilina Branch 03,Žilinský,Auto Loan,2023-12-11,2023-12-20,51588.19,8.358,48,1164.58,Active,B,6,True,6987.48,5560.44,1427.04,79.58,0,1,1,0,86.0,54.0,0
1034,674,Michael Morales,Retail,Medium,0,4944,3,Žilina Branch 03,Žilinský,Mortgage,2022-04-25,2022-05-08,311893.08,6.305,120,2762.98,Active,A,20,True,55259.6,44860.48,10399.12,81.18,2,2,2,1,94.0,45.33,0
1016,3412,Amanda Meyer,Retail,Low,0,5720,3,Žilina Branch 03,Žilinský,Consumer Loan,2022-10-29,2022-10-31,12412.25,13.255,36,390.49,Active,B,22,True,8590.78,7916.27,674.51,92.15,4,2,0,1,80.0,38.8,1
157,4981,Crystal Wong,Retail,Medium,0,6288,3,Žilina Branch 03,Žilinský,Mortgage,2023-10-10,2023-10-17,206328.55,5.067,300,722.61,Active,B,27,True,19510.47,17342.64,2167.83,88.89,4,0,2,1,175.0,78.5,0
997,2410,Jerry Fernandez,Premium,Medium,0,5222,3,Žilina Branch 03,Žilinský,Auto Loan,2024-12-20,2024-12-31,52395.56,6.449,48,1161.97,Active,B,13,True,15105.61,14751.65,353.96,97.66,2,1,0,0,48.0,38.33,0
457,192,Justin King,Retail,Medium,0,3545,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-12-10,2023-12-21,14455.06,4.096,60,250.79,Active,A,28,True,7022.12,6593.22,428.9,93.89,2,1,1,0,86.0,58.0,0
77,4013,James Turner,Student,Low,0,1803,3,Žilina Branch 03,Žilinský,Auto Loan,2025-11-16,2025-12-13,21507.78,4.179,60,373.44,Defaulted,B,5,True,1867.2,1867.2,0.0,100.0,1,0,0,0,30.0,30.0,0
1276,2916,Monica Tran,Student,Low,0,6789,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-04-13,2023-04-24,18641.7,10.428,48,428.87,Delinquent,A,8,True,3430.96,2573.22,857.74,75.0,0,0,1,1,53.0,53.0,0
693,3110,Caroline Moss,Retail,Very High,0,1662,3,Žilina Branch 03,Žilinský,Auto Loan,2024-04-24,2024-05-02,55583.99,7.182,60,992.93,Delinquent,A,19,True,18865.67,16474.27,2391.4,87.32,2,2,2,0,175.0,79.67,0
207,4394,Jason Foster,Premium,Low,0,1608,3,Žilina Branch 03,Žilinský,Auto Loan,2025-07-27,2025-08-10,44890.66,5.387,48,985.6,Active,C,8,True,7884.8,6899.2,985.6,87.5,0,0,1,0,97.0,97.0,0
1017,4501,Anthony Sullivan,Retail,Low,0,5444,3,Žilina Branch 03,Žilinský,Consumer Loan,2025-09-04,2025-09-26,17385.5,8.304,24,784.55,Active,A,8,True,6276.4,5491.85,784.55,87.5,1,0,0,1,34.0,34.0,0
745,1313,Rhonda Cook,Retail,Low,0,1260,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-12-01,2023-12-16,30342.39,11.08,48,702.17,Closed,A,6,True,4213.02,2808.68,1404.34,66.67,0,0,1,1,40.0,40.0,0
1416,488,James Wallace,Retail,Low,0,4157,3,Žilina Branch 03,Žilinský,Mortgage,2022-10-02,2022-10-22,216212.29,5.261,300,758.62,Closed,A,33,True,25034.46,22349.36,2685.1,89.27,4,1,1,2,139.0,59.33,0
1456,4964,Andrea Bernard,Student,Medium,0,6465,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-07-22,2024-07-31,37980.13,9.343,84,494.39,Active,C,10,True,4943.9,4449.51,494.39,90.0,0,0,1,0,167.0,167.0,0
296,2279,Steven Collier,Retail,Medium,0,5961,3,Žilina Branch 03,Žilinský,Consumer Loan,2025-03-04,2025-03-05,9349.25,11.056,84,123.61,Active,B,12,True,1483.32,1304.12,179.2,87.92,6,1,1,0,77.0,42.5,0
1471,4616,Lisa Peters,Retail,Low,0,776,3,Žilina Branch 03,Žilinský,Consumer Loan,2025-03-17,2025-04-15,27042.61,11.986,48,630.92,Defaulted,B,11,True,6940.12,6940.12,0.0,100.0,1,0,0,0,19.0,19.0,0
228,4893,Diane King,Retail,Medium,0,6132,3,Žilina Branch 03,Žilinský,Auto Loan,2025-11-02,2025-11-16,39682.95,6.325,72,586.01,Active,A,6,True,3516.06,2692.35,823.71,76.57,1,1,0,1,83.0,42.5,0
243,3097,Nathaniel Cannon,Retail,Medium,0,5001,3,Žilina Branch 03,Žilinský,Auto Loan,2024-10-10,2024-10-24,8926.26,4.7,36,259.61,Active,D,17,True,4413.37,3115.32,1298.05,70.59,2,0,3,2,113.0,72.0,0
573,2029,Kimberly Johnson,Premium,Low,0,2405,3,Žilina Branch 03,Žilinský,Credit Line,2024-01-24,2024-02-07,21355.5,16.882,48,520.02,Active,C,27,True,14040.54,12618.64,1421.9,89.87,2,1,1,1,54.0,21.0,0
1424,3723,Brandi Davis,Business,Medium,0,3754,3,Žilina Branch 03,Žilinský,Mortgage,2025-12-23,2026-01-03,344209.89,4.034,360,994.71,Closed,D,4,True,3978.84,3978.84,0.0,100.0,1,0,0,0,66.0,66.0,0
985,3097,Nathaniel Cannon,Retail,Medium,0,5001,3,Žilina Branch 03,Žilinský,Auto Loan,2022-01-11,2022-01-13,31312.98,4.944,36,912.81,Closed,B,21,True,19169.01,18663.76,505.25,97.36,0,1,0,0,42.0,42.0,0
14,3248,Michael Phillips,Retail,Low,0,784,3,Žilina Branch 03,Žilinský,Consumer Loan,2025-06-06,2025-06-13,15702.52,8.148,84,202.17,Active,B,8,True,1617.36,1010.85,606.51,62.5,1,0,2,1,138.0,93.0,0
272,2051,Nathan Guzman,Retail,Low,0,1693,3,Žilina Branch 03,Žilinský,Auto Loan,2024-11-06,2024-11-18,19792.49,4.954,36,577.03,Active,A,7,True,4039.21,3462.18,577.03,85.71,1,0,0,1,39.0,39.0,0
927,1844,Mrs. Beverly Woods,Retail,Low,0,5993,3,Žilina Branch 03,Žilinský,Auto Loan,2023-04-27,2023-05-14,32943.03,5.264,60,577.95,Active,B,23,True,13292.85,12470.84,822.01,93.82,5,1,1,0,86.0,44.33,1
498,4981,Crystal Wong,Retail,Medium,0,6288,3,Žilina Branch 03,Žilinský,Auto Loan,2024-01-28,2024-02-26,39614.49,4.075,36,1145.24,Approved,A,19,True,21759.56,19959.06,1800.5,91.73,1,3,0,0,29.0,21.25,0
491,361,Heather Miller,Retail,Medium,0,6597,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-08-09,2023-08-27,39696.12,12.138,24,1854.77,Active,C,23,True,42659.71,40804.94,1854.77,95.65,5,0,0,1,90.0,60.4,0
1228,1251,Alicia Morgan,Retail,Low,0,5410,3,Žilina Branch 03,Žilinský,Auto Loan,2024-09-06,2024-10-06,11358.71,3.89,72,163.9,Active,A,8,True,1311.2,1147.3,163.9,87.5,1,0,1,0,126.0,75.5,0
181,4616,Lisa Peters,Retail,Low,0,776,3,Žilina Branch 03,Žilinský,Auto Loan,2022-04-19,2022-04-23,52502.92,7.356,72,782.85,Active,B,30,True,23485.5,21569.32,1916.18,91.84,3,1,2,0,132.0,77.2,1
675,142,Ashley Mendoza,Retail,Low,0,7459,3,Žilina Branch 03,Žilinský,Credit Line,2024-02-08,2024-02-27,18194.11,14.375,36,578.04,Active,A,7,True,4046.28,2890.2,1156.08,71.43,0,0,0,2,,,0
313,4808,Jill Pacheco,Retail,Low,0,1252,3,Žilina Branch 03,Žilinský,Auto Loan,2024-08-05,2024-08-28,37749.96,6.283,72,557.25,Active,E,10,True,5572.5,5572.5,0.0,100.0,3,0,0,0,71.0,45.67,0
838,1308,Brittany Murphy,Retail,Low,0,1932,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-03-10,2023-03-11,38178.72,13.27,60,720.75,Active,B,20,True,14415.0,13002.21,1412.79,90.2,0,3,0,1,29.0,21.5,0
1292,4373,Kelli Fisher,Premium,Medium,0,5733,3,Žilina Branch 03,Žilinský,Consumer Loan,2022-07-26,2022-08-19,35741.65,12.224,36,1114.19,Active,A,32,True,35654.08,31912.54,3741.54,89.51,2,3,2,0,122.0,49.33,1
1441,3723,Brandi Davis,Business,Medium,0,3754,3,Žilina Branch 03,Žilinský,Consumer Loan,2025-09-11,2025-09-28,32639.97,10.641,60,601.89,Defaulted,D,8,True,4815.12,4815.12,0.0,100.0,0,0,0,0,,,0
1489,4593,Pamela Hansen,Retail,Low,0,2243,3,Žilina Branch 03,Žilinský,Mortgage,2023-08-07,2023-08-30,240887.78,6.253,300,853.17,Active,A,26,True,22182.42,19564.92,2617.5,88.2,2,4,1,0,147.0,57.14,0
1438,1388,Timothy Floyd,Retail,Low,0,5121,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-06-26,2023-07-08,22721.94,7.175,48,507.34,Active,E,19,True,9639.46,9132.12,507.34,94.74,1,0,0,1,44.0,44.0,0
1112,1170,Angela Morris,Retail,Low,0,2757,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-03-04,2024-03-27,28519.35,12.122,12,2664.71,Defaulted,C,7,True,18652.97,16684.21,1968.76,89.45,0,1,0,0,22.0,22.0,0
496,1848,Alicia Jones,Retail,Medium,0,6813,3,Žilina Branch 03,Žilinský,Mortgage,2025-01-06,2025-02-02,314552.95,5.663,360,923.24,Defaulted,C,6,True,5539.44,5056.95,482.49,91.29,0,1,0,0,8.0,8.0,0
1216,3323,Stephanie Bowman,Retail,Medium,0,2320,3,Žilina Branch 03,Žilinský,Credit Line,2025-10-24,2025-11-11,24268.35,7.044,24,1082.41,Active,A,6,True,6494.46,5708.46,786.0,87.9,1,1,0,0,78.0,44.0,0
57,2692,Edward Evans,Retail,Low,0,1593,3,Žilina Branch 03,Žilinský,Consumer Loan,2022-10-04,2022-10-11,31004.35,8.961,12,2815.22,Active,D,8,True,22521.76,22521.76,0.0,100.0,1,0,0,0,,,1
193,1169,Kevin Fry,Retail,Very High,0,6153,3,Žilina Branch 03,Žilinský,Credit Line,2023-07-10,2023-07-16,4815.93,17.53,48,117.92,Active,B,17,True,2004.64,1804.09,200.55,90.0,0,1,0,1,12.0,12.0,0
1027,22,Mary Miller,Premium,Very High,0,7062,3,Žilina Branch 03,Žilinský,Auto Loan,2023-10-10,2023-10-25,33392.07,7.567,48,748.31,Delinquent,B,14,True,10476.34,9611.53,864.81,91.75,1,1,0,1,47.0,36.5,0
106,2022,Amanda Evans,Retail,Very High,0,1985,3,Žilina Branch 03,Žilinský,Mortgage,2024-01-11,2024-02-09,222876.8,2.88,360,636.93,Active,C,27,True,17197.11,16043.82,1153.29,93.29,2,1,0,1,88.0,59.0,0
105,496,Martha Jacobs,Premium,Low,0,6506,3,Žilina Branch 03,Žilinský,Mortgage,2025-05-04,2025-05-29,84409.47,3.08,300,290.03,Closed,B,10,True,2900.3,2441.44,458.86,84.18,1,3,0,0,79.0,35.5,0
1370,2642,Keith Hardin,Retail,Low,0,7184,3,Žilina Branch 03,Žilinský,Consumer Loan,2022-06-12,2022-06-25,11891.62,6.744,60,211.56,Defaulted,A,40,True,8462.4,8344.58,117.82,98.61,3,1,0,0,33.0,24.5,0
557,274,Brandi Phillips,Retail,Medium,0,5515,3,Žilina Branch 03,Žilinský,Auto Loan,2023-08-28,2023-09-14,20122.27,6.753,84,255.73,Closed,B,23,True,5881.79,5370.33,511.46,91.3,3,0,1,1,115.0,66.75,0
797,3275,Clayton Garza,Retail,Low,0,5082,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-07-26,2024-07-29,35308.23,12.0,60,659.09,Active,D,18,True,11863.62,10208.5,1655.12,86.05,2,3,1,0,76.0,41.0,2
1219,1346,Tanner Ortiz,Retail,Medium,0,3319,3,Žilina Branch 03,Žilinský,Credit Line,2025-08-21,2025-09-01,2757.32,9.644,48,62.98,Active,B,8,True,503.84,457.81,46.03,90.86,1,1,0,0,36.0,23.5,0
390,1648,Anthony Meyers,Business,Very High,0,2322,3,Žilina Branch 03,Žilinský,Mortgage,2025-02-24,2025-03-22,256115.36,5.322,240,1123.94,Active,A,9,True,10115.46,8991.52,1123.94,88.89,1,0,0,1,35.0,35.0,0
101,1200,Dean Alexander,Premium,Medium,0,4163,3,Žilina Branch 03,Žilinský,Credit Line,2023-11-27,2023-12-19,22531.77,10.842,12,2081.22,Active,D,7,True,14568.54,14568.54,0.0,100.0,1,0,0,0,,,1
51,3454,Theresa Diaz,Premium,Low,0,2312,3,Žilina Branch 03,Žilinský,Consumer Loan,2025-11-26,2025-12-21,32188.62,6.352,48,713.19,Active,B,5,True,3565.95,2852.76,713.19,80.0,0,0,1,0,52.0,52.0,0
319,3671,William Baker,Premium,High,0,4143,3,Žilina Branch 03,Žilinský,Mortgage,2023-07-20,2023-08-10,320428.75,4.195,240,1391.13,Active,B,8,True,11129.04,11129.04,0.0,100.0,0,0,0,0,,,0
1069,1303,Mr. Kevin James,Premium,Low,0,3641,3,Žilina Branch 03,Žilinský,Consumer Loan,2023-02-09,2023-02-20,25405.25,9.837,60,465.07,Active,A,7,True,3255.49,2305.57,949.92,70.82,0,2,1,0,94.0,52.0,0
120,2614,Katie Jimenez,Premium,Medium,0,1045,3,Žilina Branch 03,Žilinský,Mortgage,2023-12-06,2024-01-04,285960.46,4.644,300,997.47,Active,B,17,True,16956.99,14001.4,2955.59,82.57,0,3,1,0,87.0,33.25,0
1148,1054,Julia Lynch,Retail,Low,0,4074,3,Žilina Branch 03,Žilinský,Auto Loan,2022-04-22,2022-05-22,53278.64,8.61,36,1607.39,Active,D,0,False,0.0,0.0,0.0,,0,0,0,0,,,0
722,1745,Shelby Blake,Business,Medium,0,6143,3,Žilina Branch 03,Žilinský,Consumer Loan,2022-01-11,2022-01-20,21485.04,9.427,84,279.89,Active,A,30,True,8396.7,7450.85,945.85,88.74,1,1,2,1,142.0,67.0,0
735,242,Jean Larson,Student,Low,0,629,3,Žilina Branch 03,Žilinský,Consumer Loan,2025-10-19,2025-11-06,23649.52,11.133,36,730.07,Active,B,6,True,4380.42,4380.42,0.0,100.0,0,0,0,0,,,0
251,459,Donald Martin,Retail,Low,0,3602,3,Žilina Branch 03,Žilinský,Mortgage,2024-09-16,2024-10-01,60864.01,2.932,240,261.04,Closed,D,16,True,4176.64,4176.64,0.0,100.0,2,0,0,0,81.0,64.5,0
471,1179,Trevor Rodriguez,Business,Low,0,6173,3,Žilina Branch 03,Žilinský,Auto Loan,2024-07-04,2024-07-23,28900.93,6.961,36,858.69,Active,A,9,True,7728.21,6254.45,1473.76,80.93,1,1,1,0,78.0,44.33,0
1361,2051,Nathan Guzman,Retail,Low,0,1693,3,Žilina Branch 03,Žilinský,Mortgage,2024-11-30,2024-12-25,257514.97,2.993,300,884.07,Active,D,0,False,0.0,0.0,0.0,,0,0,0,0,,,0
1381,3915,Robert Haynes,Premium,Medium,0,1951,3,Žilina Branch 03,Žilinský,Consumer Loan,2025-06-07,2025-06-22,17105.35,12.76,24,803.67,Defaulted,D,10,True,8036.7,7233.03,803.67,90.0,0,0,0,1,,,0
934,482,Amy Harris,Retail,Low,0,7115,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-05-23,2024-06-21,38282.3,8.041,24,1723.36,Closed,B,20,True,34467.2,28167.71,6299.49,81.72,0,1,3,0,175.0,98.5,0
1075,1179,Trevor Rodriguez,Business,Low,0,6173,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-03-14,2024-03-28,10824.49,13.564,84,146.34,Closed,C,19,True,2780.46,2341.44,439.02,84.21,0,0,1,2,111.0,111.0,0
656,3196,Donald Lopez,Retail,High,0,1253,3,Žilina Branch 03,Žilinský,Auto Loan,2025-11-06,2025-11-08,8175.41,7.822,72,122.43,Active,C,6,True,734.58,573.01,161.57,78.01,1,1,0,1,22.0,20.0,0
842,3352,Michael Morales,Business,Medium,0,1518,3,Žilina Branch 03,Žilinský,Consumer Loan,2024-08-22,2024-08-23,23281.14,12.694,60,437.27,Active,A,10,True,4372.7,3935.43,437.27,90.0,0,0,0,1,,,0
935,90,Jason Mack,Retail,Medium,0,428,3,Žilina Branch 03,Žilinský,Auto Loan,2024-09-01,2024-09-13,26072.09,3.866,84,322.38,Active,A,9,True,2901.42,2579.04,322.38,88.89,1,0,1,0,119.0,97.0,0
762,3999,Eugene Hernandez,Retail,Low,0,914,3,Žilina Branch 03,Žilinský,Mortgage,2023-05-08,2023-05-22,206757.05,2.815,300,708.59,Active,A,18,True,12754.62,12046.03,708.59,94.44,2,0,1,0,83.0,45.67,0
776,477,Allen Quinn,Retail,Low,0,6266,3,Žilina Branch 03,Žilinský,Mortgage,2024-09-18,2024-10-14,313465.5,4.702,180,1823.36,Delinquent,C,10,True,18233.6,17103.6,1130.0,93.8,1,0,1,0,113.0,70.5,0
